age,type,origin,rarity
2890,3,5,0.960168
7152,0,1,0.960168
2302,1,3,0.960177
54,1,5,0.960177
9773,2,0,0.960177
5916,1,6,0.960177
9263,3,0,0.960177
244,1,6,0.960177
4523,4,6,0.960177
669,4,1,0.960177
4946,0,2,0.960177
5730,1,4,0.960177
9110,1,1,0.960177
254,1,0,0.960177
7849,3,1,0.960177
4946,4,5,0.960177
5683,0,6,0.960177
7838,3,1,0.960177
7850,3,1,0.960177
4404,4,3,0.960177
3686,1,1,0.960177
9137,2,2,0.960177
5835,0,5,0.960177
1423,4,5,0.960177
7079,3,2,0.960177
4264,4,4,0.960177
3942,4,0,0.960187
2314,4,4,0.960187
964,1,1,0.960187
9971,3,6,0.960212
9971,2,0,0.960212
39,1,0,0.960212
2195,3,1,0.960227
8128,4,6,0.960239
6972,3,0,0.960239
9366,3,4,0.960239
5000,4,3,0.960239
4858,3,0,0.960239
3123,0,6,0.960239
6972,1,0,0.960239
7970,3,5,0.960239
6628,4,3,0.960239
6420,3,1,0.960239
4823,3,2,0.960239
2815,3,5,0.960239
4064,3,3,0.960239
5487,2,5,0.960239
5000,3,2,0.960239
4823,2,1,0.960239
1814,0,0,0.960251
9879,4,0,0.960251
7398,3,4,0.960251
2637,3,3,0.960251
8865,2,0,0.960251
3088,2,2,0.960251
1454,4,5,0.960251
2006,2,6,0.960251
7418,4,3,0.960251
2857,0,0,0.960251
7398,2,6,0.960251
4018,3,6,0.960251
1834,0,6,0.960251
8491,3,2,0.960251
6493,2,4,0.960251
4017,3,6,0.960251
9029,3,0,0.960251
3201,2,2,0.960251
2879,2,0,0.960251
3359,0,5,0.960251
3423,4,1,0.960251
7172,3,6,0.960251
3829,1,3,0.960251
2495,4,5,0.960251
8466,3,0,0.960251
3205,4,1,0.960251
8865,1,1,0.960251
2879,2,1,0.960251
3759,3,0,0.960251
8488,1,5,0.960251
8467,4,5,0.960251
4295,4,3,0.960251
527,3,3,0.960251
5574,1,5,0.960251
8724,1,1,0.960251
2472,2,0,0.960251
1782,0,0,0.960251
3788,0,1,0.960251
7418,2,1,0.960251
9692,0,0,0.960251
3205,3,3,0.960251
1193,1,5,0.960251
2856,0,0,0.960251
3207,3,3,0.960251
6834,1,5,0.960251
8319,4,3,0.960265
632,2,0,0.960265
8399,0,4,0.960265
288,4,0,0.960265
813,3,6,0.960265
5837,0,5,0.960265
9113,0,0,0.960265
8274,2,4,0.960265
3578,3,5,0.960265
253,1,0,0.960265
2990,4,6,0.960265
9113,2,0,0.960265
7587,4,5,0.960265
9104,3,2,0.960265
9251,3,1,0.960265
9114,0,5,0.960265
8448,0,6,0.960265
945,0,0,0.960265
8389,1,3,0.960265
5425,0,3,0.960265
81,1,0,0.960265
4942,4,3,0.960265
7562,1,5,0.960265
3842,2,2,0.960265
6898,3,1,0.960265
8389,3,0,0.960265
6126,4,0,0.960265
9231,3,1,0.960265
9090,4,5,0.960265
8902,0,4,0.960265
9133,2,2,0.960265
3507,2,1,0.960265
4265,3,3,0.960265
3946,4,0,0.96028
2325,4,0,0.96028
8991,3,2,0.960317
8132,0,3,0.960317
4861,4,6,0.960317
5035,3,5,0.960317
6422,4,5,0.960317
6968,1,0,0.960317
8112,0,2,0.960317
4876,2,3,0.960317
4860,3,3,0.960317
4057,0,6,0.960317
2260,3,4,0.960317
4629,2,1,0.960317
6421,4,2,0.960317
9970,2,0,0.960317
4862,4,6,0.960317
3623,1,2,0.960334
6461,4,6,0.960334
2695,4,0,0.960334
573,1,3,0.960334
1253,4,6,0.960334
613,1,3,0.960334
6046,3,4,0.960334
9045,2,4,0.960334
1253,2,5,0.960334
4116,0,2,0.960334
4711,3,6,0.960334
6047,4,6,0.960334
5584,4,2,0.960334
9942,0,2,0.960334
8070,4,5,0.960334
7155,0,6,0.960334
3089,0,6,0.960334
3630,1,2,0.960334
5878,1,0,0.960334
591,0,3,0.960334
8504,3,5,0.960334
7389,4,1,0.960334
3820,1,0,0.960334
7155,0,5,0.960334
5203,0,2,0.960334
7170,1,3,0.960334
3761,3,0,0.960334
5459,3,4,0.960334
5599,4,1,0.960334
533,0,6,0.960334
5183,0,2,0.960334
5575,1,5,0.960334
6448,2,1,0.960334
2008,2,6,0.960334
2541,2,3,0.960334
8756,0,4,0.960334
615,2,0,0.960334
5211,0,4,0.960334
9878,3,5,0.960334
9878,4,0,0.960334
8504,4,5,0.960334
2773,1,5,0.960334
4717,4,6,0.960334
5201,0,2,0.960334
9855,2,4,0.960334
5597,4,2,0.960334
4712,3,6,0.960334
9466,3,6,0.960334
5585,0,0,0.960334
9028,3,0,0.960334
592,4,5,0.960334
5600,4,1,0.960334
6706,0,3,0.960334
9465,3,6,0.960334
3611,4,6,0.960334
7081,1,0,0.960352
246,1,6,0.960352
2923,3,5,0.960352
5809,1,4,0.960352
948,1,1,0.960352
1619,3,2,0.960352
4405,4,3,0.960352
499,4,3,0.960352
4684,3,5,0.960352
1390,3,4,0.960352
9767,2,1,0.960352
5840,2,5,0.960352
3841,2,5,0.960352
8903,0,4,0.960352
5801,1,0,0.960352
300,1,5,0.960352
6137,2,6,0.960352
8324,4,3,0.960352
6893,1,5,0.960352
3575,4,4,0.960352
4957,0,5,0.960352
2924,3,5,0.960352
5805,1,4,0.960352
5899,0,5,0.960352
9106,3,2,0.960352
82,1,0,0.960352
1621,3,6,0.960352
8243,2,4,0.960352
6893,2,2,0.960352
498,0,6,0.960352
1028,1,4,0.960373
2323,4,0,0.960373
3938,2,5,0.960373
5757,0,0,0.960373
4849,2,3,0.960396
8118,4,1,0.960396
4998,4,1,0.960396
4627,2,1,0.960396
8156,4,0,0.960396
3822,2,5,0.960417
3226,4,1,0.960417
1772,3,5,0.960417
8721,0,5,0.960417
3811,1,0,0.960417
531,0,2,0.960417
6157,2,0,0.960417
9464,3,5,0.960417
3223,3,3,0.960417
7923,0,5,0.960417
9936,0,2,0.960417
8670,0,2,0.960417
6157,2,1,0.960417
529,1,1,0.960417
2876,4,6,0.960417
9040,2,3,0.960417
5316,0,5,0.960417
6708,0,3,0.960417
7252,0,0,0.960417
9035,3,3,0.960417
7161,1,2,0.960417
8416,2,1,0.960417
367,1,0,0.960417
1749,3,5,0.960417
8727,0,4,0.960417
3746,1,2,0.960417
1772,3,1,0.960417
2881,2,0,0.960417
1240,3,1,0.960417
3431,2,0,0.960417
8016,4,5,0.960417
8015,3,5,0.960417
9880,4,0,0.960417
5629,4,1,0.960417
4428,2,5,0.960417
3752,4,5,0.960417
1724,0,0,0.960417
1798,0,0,0.960417
7156,1,3,0.960417
5124,0,3,0.960417
9941,0,2,0.960417
2543,2,3,0.960417
3822,1,0,0.960417
1724,3,2,0.960417
2780,1,4,0.960417
2543,3,6,0.960417
531,3,3,0.960417
2929,3,5,0.96044
7846,3,1,0.96044
9131,1,3,0.96044
759,0,4,0.96044
4927,4,5,0.96044
913,4,0,0.96044
9117,0,2,0.96044
8320,4,3,0.96044
1097,4,0,0.96044
2376,2,4,0.96044
500,4,3,0.96044
5423,2,2,0.96044
9738,4,2,0.96044
4968,0,5,0.96044
242,2,4,0.96044
284,1,5,0.96044
9130,0,5,0.96044
3579,4,6,0.96044
8325,4,2,0.96044
3579,3,2,0.96044
9762,4,4,0.96044
9762,1,3,0.96044
8386,0,5,0.96044
1063,2,4,0.96044
9751,0,3,0.96044
9761,3,5,0.96044
7559,0,3,0.96044
7581,3,2,0.96044
9252,3,1,0.96044
5423,4,3,0.96044
3579,4,2,0.96044
3579,4,4,0.96044
8325,1,6,0.96044
8235,0,6,0.96044
2194,0,1,0.960452
4382,2,5,0.960465
3935,3,6,0.960465
1049,2,1,0.960465
7777,4,1,0.960465
7779,1,6,0.960465
4217,0,5,0.960465
4382,0,3,0.960465
2152,1,3,0.960474
3099,0,1,0.960474
4604,1,2,0.960474
6622,4,3,0.960474
6644,3,4,0.960474
4609,2,1,0.960474
6404,4,5,0.960474
4643,2,1,0.960474
4628,2,1,0.960474
6419,3,1,0.960474
29,2,3,0.960486
29,2,0,0.960486
8499,4,4,0.960499
2497,4,5,0.960499
8739,1,4,0.960499
1791,3,1,0.960499
8590,4,6,0.960499
7229,4,3,0.960499
8590,2,6,0.960499
2486,3,2,0.960499
5318,0,5,0.960499
7202,3,1,0.960499
2638,2,0,0.960499
6218,4,4,0.960499
8720,1,1,0.960499
2009,2,6,0.960499
9380,3,2,0.960499
4908,3,0,0.960499
9710,0,0,0.960499
4035,4,5,0.960499
9027,3,3,0.960499
9710,2,6,0.960499
2523,3,2,0.960499
9347,0,6,0.960499
8738,4,4,0.960499
7226,4,3,0.960499
3745,1,2,0.960499
7226,0,0,0.960499
4911,3,3,0.960499
9065,2,0,0.960499
5213,0,4,0.960499
9457,0,2,0.960499
2571,4,3,0.960499
9347,4,6,0.960499
4988,3,2,0.960499
4908,1,4,0.960499
4897,0,1,0.960499
6769,1,2,0.960499
4560,4,1,0.960499
3203,4,1,0.960499
9711,1,4,0.960499
7293,1,3,0.960499
9711,0,4,0.960499
1791,2,3,0.960499
5677,3,5,0.960526
5812,1,4,0.960526
2197,0,1,0.960526
3022,2,1,0.960526
2994,0,4,0.960526
4542,4,6,0.960526
4683,1,3,0.960526
9758,4,2,0.960526
2209,2,0,0.960526
2198,3,1,0.960526
248,1,6,0.960526
2208,3,1,0.960526
7882,0,4,0.960526
281,1,3,0.960526
668,4,1,0.960526
5808,0,0,0.960526
9953,0,2,0.960526
9739,0,3,0.960526
5432,0,4,0.960526
8392,3,0,0.960526
6876,1,1,0.960526
7882,3,0,0.960526
2197,2,1,0.960526
5432,0,0,0.960526
8394,3,0,0.960526
7582,3,2,0.960526
5910,0,5,0.960526
9753,1,4,0.960526
9256,3,0,0.960526
5431,0,2,0.960526
280,1,3,0.960526
7502,1,3,0.960526
4642,2,1,0.960552
4848,2,3,0.960552
2153,1,3,0.960552
5503,0,0,0.960552
4848,3,2,0.960552
4621,1,2,0.960552
7981,3,3,0.960552
4632,3,0,0.960552
4826,3,6,0.960552
7785,2,3,0.960557
1027,3,4,0.960557
2346,0,1,0.960557
5734,0,5,0.960557
34,0,1,0.960563
18,1,5,0.960573
4009,1,3,0.960581
5123,0,3,0.960581
1755,3,5,0.960581
8586,2,6,0.960581
8945,3,5,0.960581
3186,3,2,0.960581
1737,3,5,0.960581
8835,0,0,0.960581
1761,3,5,0.960581
2532,3,2,0.960581
2705,4,4,0.960581
1767,2,5,0.960581
6955,0,0,0.960581
1495,2,6,0.960581
2594,0,1,0.960581
2109,1,1,0.960581
2482,3,2,0.960581
1773,3,5,0.960581
4317,4,4,0.960581
5277,0,2,0.960581
5255,0,4,0.960581
1165,3,0,0.960581
1737,0,0,0.960581
5655,3,5,0.960581
1761,0,0,0.960581
8014,3,5,0.960581
6250,4,3,0.960581
7227,2,2,0.960581
2550,3,6,0.960581
1288,2,5,0.960581
1896,3,0,0.960581
8571,1,3,0.960581
5628,4,1,0.960581
9706,2,1,0.960581
1768,0,0,0.960581
2487,3,2,0.960581
4043,4,6,0.960581
1768,2,5,0.960581
2482,2,0,0.960581
2707,4,4,0.960581
2279,2,2,0.960581
4788,0,3,0.960581
1176,3,1,0.960581
1759,1,2,0.960581
1737,2,5,0.960581
6432,4,2,0.960581
2953,4,6,0.960581
875,0,6,0.960581
6457,4,6,0.960581
8019,4,5,0.960581
2576,4,3,0.960581
7419,4,3,0.960581
6528,0,2,0.960581
4042,4,6,0.960581
2778,1,4,0.960581
2277,2,2,0.960581
1176,3,0,0.960581
8751,1,4,0.960581
2482,4,5,0.960581
1767,1,5,0.960581
9980,2,2,0.960606
9980,3,6,0.960606
3033,3,3,0.960613
8285,4,2,0.960613
8333,4,2,0.960613
7603,4,5,0.960613
7073,1,4,0.960613
929,1,1,0.960613
5811,1,4,0.960613
8909,0,1,0.960613
513,4,3,0.960613
2989,1,3,0.960613
9236,3,1,0.960613
751,3,2,0.960613
7103,1,3,0.960613
1426,4,4,0.960613
4690,3,2,0.960613
5417,0,3,0.960613
929,2,5,0.960613
238,2,4,0.960613
8435,4,3,0.960613
257,2,4,0.960613
8374,0,5,0.960613
8335,0,0,0.960613
9102,2,4,0.960613
4543,2,5,0.960613
915,1,1,0.960613
8375,0,4,0.960613
513,0,2,0.960613
9132,2,0,0.960613
9119,0,2,0.960613
1883,2,0,0.960613
8436,4,3,0.960613
9502,0,2,0.960613
3576,4,6,0.960613
9124,2,2,0.960613
8375,2,5,0.960613
153,1,5,0.960613
5417,0,2,0.960613
8915,1,1,0.960613
8396,1,3,0.960613
1392,3,4,0.960613
8290,4,2,0.960613
257,1,5,0.960613
8915,3,1,0.960613
6008,4,3,0.960613
4619,1,0,0.96063
4593,1,6,0.96063
4610,2,1,0.96063
5508,0,3,0.96063
7976,1,5,0.96063
5518,0,0,0.96063
5508,0,0,0.96063
4588,1,6,0.96063
5510,0,3,0.96063
2259,1,5,0.96063
2259,3,4,0.96063
4587,1,6,0.96063
5034,3,5,0.96063
4625,1,2,0.96063
4222,2,3,0.960648
4224,2,3,0.960648
7784,4,0,0.960648
7705,4,1,0.960648
1021,2,3,0.960648
5461,3,4,0.960663
8604,2,6,0.960663
9318,0,6,0.960663
9689,3,5,0.960663
8500,1,5,0.960663
9697,2,2,0.960663
4715,3,6,0.960663
1249,4,6,0.960663
9699,2,2,0.960663
5256,0,4,0.960663
2484,3,2,0.960663
2592,0,1,0.960663
2127,1,1,0.960663
4314,2,1,0.960663
3753,0,0,0.960663
4899,3,0,0.960663
9038,1,1,0.960663
1509,1,0,0.960663
9308,0,5,0.960663
1787,2,6,0.960663
1163,3,0,0.960663
1810,2,3,0.960663
1239,4,6,0.960663
4315,2,1,0.960663
3805,1,3,0.960663
553,0,4,0.960663
1250,1,1,0.960663
3196,2,2,0.960663
2554,3,6,0.960663
6451,4,6,0.960663
1255,2,5,0.960663
8589,4,6,0.960663
4899,4,5,0.960663
1163,2,4,0.960663
9043,1,1,0.960663
2217,2,0,0.960674
9763,4,4,0.960699
753,3,2,0.960699
5702,3,2,0.960699
3582,0,2,0.960699
79,1,6,0.960699
8523,1,5,0.960699
3844,3,0,0.960699
5838,1,0,0.960699
9233,1,5,0.960699
6907,2,2,0.960699
7514,1,3,0.960699
7877,0,1,0.960699
1295,4,0,0.960699
8283,2,4,0.960699
6749,1,0,0.960699
2408,2,3,0.960699
152,0,0,0.960699
3844,1,0,0.960699
629,2,0,0.960699
8364,0,4,0.960699
4361,2,1,0.960699
3583,0,2,0.960699
753,4,6,0.960699
1420,3,2,0.960699
5725,3,5,0.960699
61,3,3,0.960699
3844,2,3,0.960699
152,0,4,0.960699
4918,0,3,0.960699
5701,3,2,0.960699
2149,1,3,0.960707
4608,2,1,0.960707
5038,0,6,0.960707
7983,3,3,0.960707
4841,0,4,0.960707
4843,0,4,0.960707
972,1,1,0.960739
5929,0,1,0.960739
4373,2,5,0.960739
50,1,0,0.960739
7537,4,4,0.960739
5759,0,0,0.960739
7535,3,5,0.960739
3936,3,6,0.960739
7537,3,5,0.960739
6433,2,0,0.960744
6954,0,0,0.960744
8587,4,6,0.960744
1764,2,4,0.960744
3827,1,0,0.960744
8674,0,2,0.960744
1785,1,3,0.960744
6529,0,2,0.960744
7236,4,3,0.960744
9378,3,2,0.960744
2640,2,0,0.960744
4895,0,1,0.960744
1788,3,1,0.960744
1475,3,2,0.960744
530,0,6,0.960744
2108,0,5,0.960744
2652,4,0,0.960744
7283,2,0,0.960744
1725,3,5,0.960744
7280,1,1,0.960744
539,0,6,0.960744
1244,4,6,0.960744
545,0,6,0.960744
8024,3,5,0.960744
8417,2,1,0.960744
7197,1,2,0.960744
1762,0,0,0.960744
9934,4,2,0.960744
7230,2,2,0.960744
1843,0,6,0.960744
393,1,5,0.960744
3756,3,0,0.960744
3792,0,1,0.960744
3755,0,0,0.960744
1785,2,6,0.960744
2952,4,6,0.960744
4896,0,1,0.960744
1740,2,2,0.960744
539,1,1,0.960744
7283,0,4,0.960744
2129,1,5,0.960744
7280,0,4,0.960744
2210,1,5,0.960748
8362,2,1,0.960784
4355,0,3,0.960784
2042,4,3,0.960784
2168,0,0,0.960784
5167,1,2,0.960784
7071,1,0,0.960784
58,1,5,0.960784
4685,1,3,0.960784
6890,2,3,0.960784
9086,2,0,0.960784
58,4,6,0.960784
9246,1,5,0.960784
3021,2,1,0.960784
6007,3,5,0.960784
6012,0,1,0.960784
6733,3,3,0.960784
3839,1,0,0.960784
314,1,3,0.960784
5428,0,3,0.960784
167,4,5,0.960784
3105,2,2,0.960784
6881,2,2,0.960784
5067,0,3,0.960784
4923,3,6,0.960784
114,3,6,0.960784
8293,4,2,0.960784
5428,4,3,0.960784
8334,0,0,0.960784
1318,1,4,0.960784
2922,2,0,0.960784
3839,3,0,0.960784
8363,2,1,0.960784
7070,1,4,0.960784
939,1,1,0.960784
5428,2,2,0.960784
496,4,3,0.960784
9994,4,4,0.960784
4924,4,5,0.960784
8372,2,5,0.960784
8334,0,4,0.960784
8110,0,2,0.960784
5807,1,4,0.960784
4267,3,3,0.960784
5067,0,6,0.960784
4677,3,5,0.960784
2212,2,0,0.960821
2212,1,5,0.960821
3230,4,1,0.960825
2001,3,0,0.960825
1770,2,5,0.960825
5252,3,4,0.960825
8080,1,3,0.960825
3300,2,0,0.960825
2651,1,2,0.960825
1913,0,6,0.960825
2647,1,2,0.960825
7203,3,1,0.960825
2125,0,5,0.960825
2639,2,1,0.960825
1741,3,5,0.960825
1938,0,1,0.960825
4320,2,1,0.960825
1168,3,0,0.960825
2639,2,0,0.960825
3198,3,3,0.960825
1242,3,1,0.960825
1241,4,6,0.960825
8081,1,3,0.960825
3339,2,2,0.960825
2274,1,5,0.960825
8072,4,5,0.960825
8785,0,5,0.960825
3199,2,2,0.960825
6431,1,6,0.960825
1162,2,4,0.960825
7327,0,4,0.960825
2766,1,5,0.960825
2766,3,5,0.960825
8081,0,6,0.960825
1546,2,6,0.960825
604,2,0,0.960825
598,0,4,0.960825
2708,4,4,0.960825
860,4,0,0.960825
600,0,4,0.960825
4320,3,3,0.960825
3625,3,2,0.960825
2678,4,0,0.960825
3230,2,4,0.960825
3261,3,0,0.960825
4320,3,6,0.960825
1741,2,2,0.960825
5940,3,5,0.960829
5939,1,6,0.960829
1355,1,1,0.960829
4190,0,5,0.960829
1025,2,3,0.960829
4190,0,1,0.960829
7773,2,2,0.960829
7691,2,5,0.960829
4585,1,6,0.960861
5509,0,3,0.960861
5506,4,0,0.960861
5506,0,3,0.960861
5895,0,5,0.96087
6759,1,0,0.96087
127,3,6,0.96087
743,3,2,0.96087
776,4,5,0.96087
124,3,6,0.96087
2063,2,4,0.96087
78,1,0,0.96087
3586,0,2,0.96087
5699,3,2,0.96087
170,3,0,0.96087
5413,0,3,0.96087
9504,0,2,0.96087
250,1,5,0.96087
8327,2,1,0.96087
8328,4,2,0.96087
7090,0,5,0.96087
4356,4,6,0.96087
5612,3,6,0.96087
928,1,1,0.96087
78,1,6,0.96087
8189,0,1,0.96087
5704,3,4,0.96087
685,3,2,0.96087
4358,2,5,0.96087
427,0,6,0.96087
316,1,3,0.96087
5720,3,5,0.96087
4127,2,3,0.96087
4410,2,3,0.96087
5720,1,4,0.96087
8525,1,5,0.96087
3584,4,2,0.96087
62,3,3,0.96087
9076,3,2,0.96087
3024,3,3,0.96087
427,4,3,0.96087
5426,4,4,0.96087
7737,4,3,0.96088
6259,2,6,0.960905
3229,2,5,0.960905
2683,0,5,0.960905
1167,2,4,0.960905
7204,3,1,0.960905
2946,3,5,0.960905
8503,1,5,0.960905
4324,2,1,0.960905
2648,2,0,0.960905
9450,3,3,0.960905
2649,2,5,0.960905
5466,2,3,0.960905
3330,0,1,0.960905
3214,4,5,0.960905
7204,1,2,0.960905
4082,4,5,0.960905
7017,2,4,0.960905
5245,0,5,0.960905
4325,4,6,0.960905
7238,4,3,0.960905
4070,4,5,0.960905
2596,0,1,0.960905
9313,2,3,0.960905
6322,4,0,0.960905
5570,4,0,0.960905
8605,2,6,0.960905
1898,3,0,0.960905
9610,2,4,0.960905
3260,3,6,0.960905
9928,4,2,0.960905
3299,2,0,0.960905
1841,3,2,0.960905
7704,3,4,0.96092
4371,4,4,0.96092
6078,4,0,0.96092
1022,0,3,0.96092
8893,0,4,0.96092
4198,0,1,0.96092
4232,0,5,0.96092
3528,3,2,0.96092
5521,0,0,0.960938
6608,0,4,0.960938
4624,1,2,0.960938
8106,1,4,0.960938
4853,0,4,0.960938
2163,1,5,0.960938
6608,1,0,0.960938
6637,1,0,0.960938
2163,2,1,0.960938
2243,3,4,0.960938
8193,0,6,0.960954
9247,3,0,0.960954
6858,1,5,0.960954
9495,3,3,0.960954
9078,3,0,0.960954
4412,4,6,0.960954
9254,0,3,0.960954
3047,0,0,0.960954
3073,2,0,0.960954
9234,1,5,0.960954
6757,1,2,0.960954
5416,0,3,0.960954
5610,3,6,0.960954
8845,1,5,0.960954
9836,3,6,0.960954
4521,1,4,0.960954
4412,1,3,0.960954
4340,4,6,0.960954
425,0,6,0.960954
165,0,4,0.960954
7102,2,4,0.960954
5140,3,5,0.960954
203,1,6,0.960954
9656,2,4,0.960954
5716,0,6,0.960954
507,0,2,0.960954
4688,3,5,0.960954
4516,4,6,0.960954
8377,0,5,0.960954
8238,0,6,0.960954
4511,4,1,0.960954
5429,0,4,0.960954
4693,2,5,0.960954
9492,1,5,0.960954
6734,1,0,0.960954
3074,2,0,0.960954
9836,2,0,0.960954
6739,1,4,0.960954
198,0,4,0.960954
8207,4,6,0.960954
9254,0,5,0.960954
9234,4,2,0.960954
6754,1,0,0.960954
199,0,4,0.960954
5427,4,3,0.960954
8207,0,3,0.960954
321,0,4,0.960954
8515,4,4,0.960954
5610,3,0,0.960954
66,3,3,0.960954
5898,0,2,0.960954
2219,2,0,0.960967
4892,0,1,0.960986
551,3,3,0.960986
1736,1,2,0.960986
1161,3,4,0.960986
9893,3,5,0.960986
3231,3,6,0.960986
855,4,0,0.960986
8010,3,5,0.960986
3231,4,1,0.960986
9328,2,3,0.960986
5260,0,4,0.960986
9927,4,0,0.960986
2947,3,5,0.960986
1492,4,0,0.960986
9438,3,3,0.960986
1907,0,3,0.960986
3303,1,6,0.960986
1161,3,0,0.960986
4321,0,3,0.960986
2757,0,0,0.960986
6307,4,4,0.960986
5259,0,2,0.960986
3259,3,0,0.960986
2518,3,0,0.960986
9927,2,5,0.960986
9625,3,4,0.960986
4012,3,6,0.960986
2755,0,0,0.960986
1127,2,4,0.960986
2595,0,1,0.960986
9893,4,0,0.960986
3794,2,3,0.960986
1766,0,0,0.960986
8649,4,4,0.960986
6321,4,0,0.960986
8972,3,4,0.960986
3259,3,6,0.960986
9625,1,5,0.960986
1202,3,0,0.960986
2676,4,0,0.960986
3322,2,2,0.960986
4323,2,1,0.960986
1766,2,5,0.960986
7302,0,4,0.960986
9704,2,2,0.960986
35,1,6,0.961003
5971,4,6,0.961009
6077,4,0,0.961009
6081,4,0,0.961009
9170,0,1,0.961009
7700,3,3,0.961009
9168,0,1,0.961009
4177,1,4,0.961009
4204,4,6,0.961009
9790,3,5,0.961009
5933,3,3,0.961009
994,4,6,0.961009
6091,2,0,0.961009
2161,4,5,0.961014
2169,3,1,0.961014
6636,1,0,0.961014
6609,0,4,0.961014
5519,0,0,0.961014
2171,1,4,0.961014
2166,3,1,0.961014
2166,1,5,0.961014
6911,4,2,0.961039
4125,0,6,0.961039
4920,4,5,0.961039
9240,0,1,0.961039
8329,4,2,0.961039
205,1,0,0.961039
8287,4,2,0.961039
9514,1,4,0.961039
9494,4,3,0.961039
2904,3,5,0.961039
322,1,3,0.961039
5889,1,0,0.961039
8237,0,6,0.961039
2902,4,2,0.961039
4125,2,3,0.961039
6761,0,3,0.961039
5613,4,2,0.961039
9840,3,6,0.961039
5859,1,0,0.961039
5613,1,5,0.961039
9521,4,5,0.961039
5613,3,6,0.961039
6738,1,5,0.961039
6918,3,4,0.961039
5889,0,5,0.961039
309,1,3,0.961039
2060,0,1,0.961039
6151,1,1,0.961039
6764,0,3,0.961039
123,3,6,0.961039
3025,4,6,0.961039
5715,0,6,0.961039
923,1,1,0.961039
6911,0,0,0.961039
3485,3,0,0.961039
3377,0,3,0.961039
332,1,0,0.961039
922,0,6,0.961039
8329,4,3,0.961039
8381,4,0,0.961039
3468,0,6,0.961039
9272,1,5,0.961039
9494,4,5,0.961039
5714,3,5,0.961039
3061,2,0,0.961039
4920,0,3,0.961039
536,3,3,0.961066
5555,4,1,0.961066
8971,3,4,0.961066
9352,0,6,0.961066
2684,3,0,0.961066
9603,2,4,0.961066
5262,3,1,0.961066
9603,3,0,0.961066
3305,2,4,0.961066
1510,1,0,0.961066
6552,1,0,0.961066
871,0,6,0.961066
9894,2,2,0.961066
536,1,1,0.961066
4081,4,1,0.961066
2000,3,0,0.961066
6537,0,6,0.961066
4784,3,6,0.961066
4068,4,6,0.961066
4900,1,4,0.961066
6552,1,1,0.961066
9290,4,5,0.961066
6429,4,6,0.961066
4900,0,1,0.961066
5249,0,4,0.961066
4900,3,0,0.961066
3305,0,1,0.961066
6702,0,3,0.961066
1993,2,2,0.961066
1990,2,2,0.961066
9352,4,2,0.961066
7308,0,4,0.961066
5470,2,3,0.961066
857,0,6,0.961066
4084,4,5,0.961066
8650,3,4,0.961066
7177,3,6,0.961066
5560,4,1,0.961066
1510,0,1,0.961066
5745,3,5,0.961071
45,1,6,0.961071
4617,1,2,0.961089
14,2,0,0.961089
2165,1,5,0.961089
2170,1,4,0.961089
7684,2,0,0.961098
2351,2,0,0.961098
978,4,6,0.961098
9791,3,5,0.961098
4178,1,4,0.961098
9219,3,1,0.961098
1053,2,3,0.961098
9164,0,5,0.961098
3955,4,0,0.961098
5932,2,0,0.961098
4161,0,1,0.961098
4197,0,1,0.961098
2327,4,0,0.961098
5732,3,5,0.961098
2214,3,4,0.961111
429,0,6,0.961123
2413,2,0,0.961123
8846,2,0,0.961123
2035,4,3,0.961123
5671,1,5,0.961123
5706,4,3,0.961123
1395,4,1,0.961123
744,3,2,0.961123
71,3,3,0.961123
3675,2,6,0.961123
4666,3,0,0.961123
7137,0,1,0.961123
5609,4,1,0.961123
5166,3,4,0.961123
9505,0,2,0.961123
4342,2,5,0.961123
9079,1,1,0.961123
7611,4,5,0.961123
333,1,2,0.961123
2918,3,5,0.961123
475,0,2,0.961123
5844,0,2,0.961123
4520,4,6,0.961123
63,4,6,0.961123
8336,0,0,0.961123
2903,4,2,0.961123
4134,4,1,0.961123
5665,3,5,0.961123
218,2,4,0.961123
7498,1,3,0.961123
3679,1,1,0.961123
3263,4,1,0.961145
9320,4,5,0.961145
6536,4,3,0.961145
7311,3,5,0.961145
3237,1,4,0.961145
3140,0,1,0.961145
5562,1,5,0.961145
2836,2,6,0.961145
4992,4,1,0.961145
3257,3,0,0.961145
4079,4,1,0.961145
9601,2,6,0.961145
8667,0,2,0.961145
4649,0,5,0.961145
5497,0,0,0.961145
5559,4,1,0.961145
5556,1,6,0.961145
4072,4,5,0.961145
9604,2,4,0.961145
7195,1,2,0.961145
9447,3,3,0.961145
605,2,0,0.961145
1511,4,0,0.961145
7736,1,1,0.961165
3921,1,3,0.961165
3950,4,0,0.961187
1055,2,3,0.961187
51,1,0,0.961187
1004,1,4,0.961187
9956,0,2,0.961187
4181,0,3,0.961187
7687,0,6,0.961187
7680,0,6,0.961187
1095,4,0,0.961207
4919,4,4,0.961207
7608,4,5,0.961207
930,0,6,0.961207
319,1,5,0.961207
3374,4,1,0.961207
91,1,6,0.961207
4273,4,3,0.961207
783,4,5,0.961207
207,1,0,0.961207
3493,2,3,0.961207
5440,3,4,0.961207
6152,1,1,0.961207
2077,1,1,0.961207
2029,4,3,0.961207
4351,1,3,0.961207
2907,3,5,0.961207
436,0,6,0.961207
