age,type,origin,rarity
2838,4,6,0.961433
2831,1,3,0.961433
497,2,0,0.961433
2875,4,6,0.961433
342,2,4,0.961433
2894,3,5,0.961433
1816,0,6,0.961433
4120,4,3,0.961433
4878,4,2,0.96144
63,4,3,0.96144
3655,3,4,0.96144
2539,4,6,0.96144
1217,4,1,0.96144
3815,3,6,0.96144
2035,2,3,0.96144
1103,2,6,0.96144
2179,2,4,0.96144
3210,3,3,0.96144
4575,0,5,0.96144
4400,0,3,0.96144
3296,1,0,0.96144
4924,4,2,0.96144
3675,3,4,0.96144
2152,0,6,0.96144
4598,4,6,0.96144
3302,2,0,0.96144
1070,4,1,0.96144
847,0,5,0.96144
2043,2,6,0.96144
3650,2,1,0.96144
3816,4,3,0.96144
4938,3,5,0.96144
4917,4,2,0.96144
72,0,2,0.96144
1147,1,5,0.96144
4404,0,3,0.96144
4180,3,5,0.96144
1160,3,6,0.96144
4917,0,4,0.96144
4695,1,5,0.96144
4942,1,2,0.96144
3210,3,6,0.96144
3603,0,0,0.96144
4924,3,5,0.96144
3296,2,0,0.96144
4180,2,2,0.96144
4068,3,5,0.96144
63,0,2,0.96144
3219,3,3,0.96144
125,3,3,0.961446
189,0,2,0.961446
163,0,1,0.961446
188,3,6,0.961446
2703,4,6,0.961446
163,4,3,0.961446
164,4,3,0.961446
133,4,2,0.961446
795,2,5,0.961446
1575,2,1,0.961446
607,2,2,0.961538
1152,1,5,0.961538
3522,3,1,0.961538
4144,3,5,0.961538
2067,2,0,0.961538
1895,0,1,0.961538
1101,4,6,0.961538
1576,0,6,0.961538
4923,3,5,0.961538
1140,4,5,0.961538
3393,0,6,0.961538
3114,3,0,0.961538
1790,4,6,0.961538
1839,3,4,0.961538
1068,3,6,0.961538
4900,4,2,0.961538
3285,1,6,0.961538
901,3,5,0.961538
3511,3,2,0.961538
4385,1,6,0.961538
4519,2,6,0.961538
1101,4,3,0.961538
3332,2,0,0.961538
1128,4,4,0.961538
1102,1,3,0.961538
4953,0,0,0.961538
4145,3,6,0.961538
2245,4,4,0.961538
2086,1,3,0.961538
2654,1,2,0.961538
53,4,0,0.961538
493,2,0,0.961538
388,3,0,0.961538
4990,2,2,0.961538
2626,3,5,0.961538
1348,4,4,0.961538
1576,2,0,0.961538
2783,4,6,0.961538
528,4,4,0.961538
862,0,2,0.961538
3776,0,4,0.961538
1102,4,6,0.961538
1102,1,6,0.961538
4385,3,0,0.961538
668,4,0,0.961538
1148,4,1,0.961538
2534,4,6,0.961538
2480,0,5,0.961538
3746,4,1,0.961538
885,1,6,0.961538
1885,0,1,0.961538
872,3,5,0.961538
1128,4,5,0.961538
1101,3,6,0.961538
871,1,4,0.961538
4931,2,0,0.961538
3562,2,2,0.961538
4323,1,1,0.961538
4910,0,4,0.961538
2731,1,1,0.961631
2730,4,6,0.961631
2730,3,4,0.961631
62,0,3,0.961637
1983,2,0,0.961637
3204,3,3,0.961637
4930,2,0,0.961637
3274,3,1,0.961637
3223,1,1,0.961637
1769,3,6,0.961637
3193,1,3,0.961637
3293,0,5,0.961637
4936,0,1,0.961637
4614,0,0,0.961637
4600,3,2,0.961637
2535,4,6,0.961637
1163,4,1,0.961637
1729,2,1,0.961637
3678,0,4,0.961637
4757,4,6,0.961637
2541,4,3,0.961637
4215,0,6,0.961637
2536,4,1,0.961637
954,2,5,0.961637
821,0,0,0.961637
1136,3,6,0.961637
2054,2,5,0.961637
2178,3,2,0.961637
2575,0,4,0.961637
4757,4,1,0.961637
2537,0,4,0.961637
3157,3,3,0.961637
4728,3,4,0.961637
1100,3,6,0.961637
1100,1,3,0.961637
2183,2,0,0.961637
956,1,3,0.961637
2784,4,4,0.961637
4937,0,0,0.961637
4612,4,6,0.961637
3635,1,5,0.961637
4930,4,2,0.961637
4091,3,5,0.961637
4611,4,6,0.961637
902,3,5,0.961637
2912,0,5,0.961644
1467,3,6,0.961644
3553,0,2,0.961644
2258,4,4,0.961644
2259,2,0,0.961644
498,4,5,0.961644
2842,0,5,0.961644
4812,2,2,0.961644
3930,2,0,0.961644
3553,2,2,0.961644
3930,3,2,0.961644
3443,1,1,0.961644
2442,2,1,0.961644
2952,3,5,0.961644
2946,2,3,0.961644
2813,3,5,0.961644
3520,3,2,0.961644
2259,3,5,0.961644
3069,2,3,0.961652
3084,4,4,0.961652
3090,3,0,0.961652
3076,3,0,0.961652
1574,0,6,0.961722
2726,4,6,0.961722
2729,1,1,0.961722
3215,1,6,0.961735
856,4,6,0.961735
2165,3,2,0.961735
4325,1,6,0.961735
2587,3,3,0.961735
813,1,2,0.961735
1164,1,5,0.961735
4926,3,5,0.961735
893,4,2,0.961735
3201,3,3,0.961735
2540,0,6,0.961735
3213,3,6,0.961735
4233,4,5,0.961735
898,3,5,0.961735
1179,4,1,0.961735
2046,4,2,0.961735
1137,3,4,0.961735
3634,1,5,0.961735
1984,2,4,0.961735
1127,4,5,0.961735
4933,4,2,0.961735
2046,2,3,0.961735
2225,2,4,0.961735
2039,0,5,0.961735
2182,2,4,0.961735
2078,3,6,0.961735
4154,3,5,0.961749
616,1,5,0.961749
3018,2,0,0.961749
3452,3,3,0.961749
2910,0,4,0.961749
2859,3,5,0.961749
1315,2,3,0.961749
2101,3,5,0.961749
3449,1,1,0.961749
1283,2,3,0.961749
2839,4,6,0.961749
446,1,4,0.961765
447,1,4,0.961765
459,1,4,0.961765
398,4,2,0.961765
459,2,5,0.961765
398,0,6,0.961765
4237,4,5,0.961832
4084,1,0,0.961832
4087,3,5,0.961832
3774,0,4,0.961832
4061,0,4,0.961832
3214,1,1,0.961832
1900,3,0,0.961832
4383,3,0,0.961832
3286,2,2,0.961832
879,3,3,0.961832
858,0,2,0.961832
2170,2,0,0.961832
2045,2,6,0.961832
19,2,0,0.961832
899,1,3,0.961832
1900,2,0,0.961832
4929,3,4,0.961832
2981,3,3,0.961832
3000,3,6,0.961832
3651,2,1,0.961832
2174,3,2,0.961832
2987,1,1,0.961832
3633,1,5,0.961832
67,0,2,0.961832
2987,4,0,0.961832
4655,3,0,0.961832
952,0,1,0.961832
961,0,2,0.961832
1118,1,3,0.961832
4515,3,6,0.961832
1120,4,4,0.961832
1985,2,4,0.961832
4584,3,6,0.961832
1130,4,4,0.961832
4680,2,6,0.961832
992,1,2,0.961832
1975,3,5,0.961832
2538,1,5,0.961832
3200,3,2,0.961832
946,0,0,0.961832
4680,4,2,0.961832
1907,4,4,0.961832
3202,1,6,0.961832
3799,1,1,0.961832
1975,0,4,0.961832
2065,2,5,0.961832
4406,3,0,0.961832
1157,1,5,0.961832
2033,2,0,0.961832
2062,3,4,0.961832
3168,3,3,0.961832
2886,4,6,0.961853
4799,4,1,0.961853
4830,4,4,0.961853
2902,4,4,0.961853
3126,0,5,0.961853
4114,4,4,0.961853
3117,0,1,0.961853
3352,1,4,0.961853
2908,3,5,0.961853
47,3,3,0.961853
1231,4,1,0.961853
4796,4,1,0.961853
1359,3,4,0.961877
396,4,2,0.961877
3081,3,4,0.961877
897,4,2,0.961929
3259,3,5,0.961929
817,3,3,0.961929
4213,3,2,0.961929
2765,2,5,0.961929
2049,2,3,0.961929
1175,3,6,0.961929
4015,3,1,0.961929
891,1,4,0.961929
817,3,5,0.961929
3195,3,5,0.961929
2637,1,5,0.961929
1535,0,6,0.961929
3195,0,6,0.961929
4213,2,4,0.961929
4363,2,3,0.961929
884,1,6,0.961929
1132,4,6,0.961929
68,0,2,0.961929
3636,4,5,0.961929
3874,0,5,0.961929
816,1,3,0.961929
71,0,5,0.961929
4327,1,6,0.961929
4365,1,0,0.961929
3632,3,3,0.961929
4915,4,2,0.961929
4973,3,4,0.961938
4828,2,2,0.961957
2426,0,6,0.961957
2319,4,6,0.961957
4810,2,2,0.961957
4804,3,0,0.961957
2950,3,6,0.961957
2810,4,2,0.961957
1850,3,4,0.961957
244,4,4,0.961957
1490,3,4,0.961957
3552,2,2,0.961957
1490,1,0,0.961957
3480,1,5,0.961957
4823,4,4,0.961957
4828,0,4,0.961957
2805,1,3,0.961957
2412,0,6,0.961957
4828,4,4,0.961957
4952,2,4,0.961957
2254,4,4,0.961957
1681,0,0,0.961957
2948,2,3,0.961957
2948,4,0,0.961957
359,4,0,0.961957
3066,0,0,0.961988
1165,1,6,0.962025
3625,0,0,0.962025
1036,1,1,0.962025
2228,2,4,0.962025
4364,3,0,0.962025
1083,2,4,0.962025
1038,4,5,0.962025
3313,4,0,0.962025
4333,1,4,0.962025
4362,1,6,0.962025
3173,3,2,0.962025
4326,1,6,0.962025
1038,0,4,0.962025
4362,1,0,0.962025
3762,0,5,0.962025
2609,4,2,0.962025
3312,3,3,0.962025
4234,4,5,0.962025
3761,0,0,0.962025
2227,2,4,0.962025
54,4,0,0.962025
2545,4,1,0.962025
2578,0,4,0.962025
1036,1,0,0.962025
69,0,5,0.962025
3252,1,1,0.962025
2154,0,5,0.962025
4339,0,0,0.962025
1030,1,0,0.962025
1165,3,4,0.962025
4610,2,4,0.962025
985,3,4,0.962025
4434,0,2,0.962025
1066,3,6,0.962025
638,4,2,0.96206
2911,0,4,0.96206
235,3,5,0.96206
1282,2,3,0.96206
1844,3,4,0.96206
2438,2,3,0.96206
3028,3,4,0.96206
3550,0,2,0.96206
4832,4,1,0.96206
2435,4,2,0.96206
2266,2,2,0.96206
2435,4,3,0.96206
2410,4,0,0.96206
3569,4,4,0.96206
652,1,3,0.96206
1503,1,3,0.96206
3017,2,0,0.96206
339,0,5,0.96206
3385,1,1,0.96206
1282,1,2,0.96206
4798,4,1,0.96206
4805,3,0,0.96206
3498,0,4,0.96206
3374,1,4,0.96206
3545,2,0,0.96206
586,1,1,0.96206
3479,0,4,0.96206
9,4,4,0.962085
2714,3,5,0.962085
9,2,5,0.962085
400,0,5,0.962099
3083,3,0,0.962099
3078,3,4,0.962099
3284,0,5,0.962121
3686,0,4,0.962121
60,0,3,0.962121
3872,0,5,0.962121
745,3,5,0.962121
3711,3,4,0.962121
83,0,5,0.962121
811,1,5,0.962121
851,4,6,0.962121
2993,1,1,0.962121
3198,1,1,0.962121
2577,0,4,0.962121
3872,1,2,0.962121
2500,2,6,0.962121
745,3,3,0.962121
3284,2,0,0.962121
2172,2,0,0.962121
3226,1,1,0.962121
745,0,5,0.962121
2580,0,4,0.962121
2580,1,2,0.962121
3309,1,1,0.962121
819,3,5,0.962121
1033,4,5,0.962121
745,4,5,0.962121
1033,0,4,0.962121
1973,3,5,0.962121
35,0,2,0.962145
2395,2,3,0.962162
2312,1,2,0.962162
3389,0,6,0.962162
3487,1,3,0.962162
4491,4,2,0.962162
2852,3,6,0.962162
2851,4,4,0.962162
333,3,2,0.962162
3574,2,2,0.962162
637,0,6,0.962162
3022,1,1,0.962162
1492,0,6,0.962162
2913,0,5,0.962162
311,0,5,0.962162
4822,0,1,0.962162
3548,4,0,0.962162
627,1,2,0.962162
145,4,3,0.962175
3094,0,0,0.962209
3685,3,4,0.962217
3722,0,4,0.962217
3766,0,5,0.962217
4063,0,4,0.962217
3307,1,1,0.962217
3770,0,3,0.962217
1534,0,6,0.962217
3701,3,3,0.962217
1078,3,6,0.962217
1082,1,6,0.962217
4239,4,5,0.962217
4341,1,1,0.962217
4332,1,4,0.962217
3314,1,1,0.962217
58,2,3,0.962217
2543,3,3,0.962217
2994,1,1,0.962217
56,2,3,0.962217
3770,0,1,0.962217
1079,3,6,0.962217
3687,4,3,0.962217
56,3,3,0.962217
1177,3,4,0.962217
945,4,2,0.962217
2546,4,1,0.962217
1079,2,6,0.962217
1205,4,1,0.962217
3770,0,4,0.962217
3714,3,3,0.962217
1478,1,3,0.962264
1228,1,1,0.962264
3489,0,4,0.962264
4777,4,3,0.962264
2420,0,6,0.962264
2423,4,3,0.962264
1491,3,4,0.962264
1232,4,5,0.962264
3497,0,4,0.962264
2299,1,1,0.962264
2914,0,5,0.962264
495,4,3,0.962264
1690,2,2,0.962264
332,3,2,0.962264
2255,4,4,0.962264
3478,1,6,0.962264
319,4,0,0.962264
2255,1,1,0.962264
875,3,5,0.962312
972,0,1,0.962312
3231,3,5,0.962312
217,4,0,0.962312
3231,3,2,0.962312
780,3,5,0.962312
1064,4,4,0.962312
4235,4,5,0.962312
878,0,1,0.962312
1209,3,6,0.962312
57,4,0,0.962312
3315,4,0,0.962312
70,0,5,0.962312
3189,1,3,0.962312
4927,3,5,0.962312
3278,2,0,0.962312
1198,4,1,0.962312
2157,0,5,0.962312
4369,3,0,0.962312
3713,3,3,0.962312
3629,1,5,0.962312
2032,2,3,0.962312
2544,3,0,0.962312
2032,4,2,0.962312
1056,2,6,0.962312
4389,1,6,0.962312
3681,0,4,0.962312
1198,1,6,0.962312
1051,1,0,0.962312
941,2,5,0.962312
883,4,2,0.962312
2032,2,0,0.962312
217,2,6,0.962312
1401,3,6,0.962319
472,2,2,0.962319
401,2,6,0.962319
3426,1,0,0.962319
1356,3,6,0.962319
1399,3,4,0.962319
3427,1,0,0.962319
3096,0,0,0.962319
1399,3,6,0.962319
4112,4,3,0.962366
234,4,4,0.962366
1808,0,2,0.962366
2809,1,3,0.962366
1807,2,4,0.962366
2477,0,2,0.962366
2094,1,6,0.962366
3053,4,4,0.962366
584,0,5,0.962366
2469,0,5,0.962366
2109,1,6,0.962366
4784,4,4,0.962366
354,0,5,0.962366
2411,2,3,0.962366
335,3,2,0.962366
2429,4,2,0.962366
4815,2,2,0.962366
4818,4,3,0.962366
1807,0,6,0.962366
2132,1,1,0.962366
4776,4,3,0.962366
4784,0,1,0.962366
2253,0,4,0.962366
1606,2,0,0.962406
1019,0,0,0.962406
3640,4,5,0.962406
1035,4,5,0.962406
3233,3,2,0.962406
2006,3,6,0.962406
4358,2,3,0.962406
4358,3,0,0.962406
1600,2,0,0.962406
938,4,2,0.962406
938,2,5,0.962406
938,0,0,0.962406
20,0,2,0.962406
4331,1,1,0.962406
3262,3,5,0.962406
782,0,0,0.962406
4337,1,1,0.962406
4344,1,6,0.962406
2971,3,6,0.962406
20,2,3,0.962406
2028,2,0,0.962406
2030,2,3,0.962406
1047,1,0,0.962406
1971,4,4,0.962406
20,4,0,0.962406
3767,0,3,0.962406
1390,1,3,0.962428
1355,3,6,0.962428
2720,4,6,0.962441
242,4,4,0.962466
2137,3,4,0.962466
2264,4,4,0.962466
3032,2,0,0.962466
3364,3,0,0.962466
2315,3,6,0.962466
2954,1,1,0.962466
1868,3,4,0.962466
4836,2,2,0.962466
4778,3,4,0.962466
3135,3,6,0.962466
2265,2,2,0.962466
2942,4,0,0.962466
236,2,5,0.962466
4171,3,2,0.962466
2943,2,3,0.962466
4168,0,0,0.962466
356,2,5,0.962466
1857,0,1,0.962466
2921,4,2,0.962466
3571,4,4,0.962466
2295,0,1,0.962466
3967,3,2,0.962466
1300,4,1,0.962466
2275,3,6,0.962466
2295,4,4,0.962466
626,0,6,0.962466
2907,4,2,0.962466
304,0,5,0.962466
541,0,5,0.962466
2797,0,5,0.962466
4346,1,6,0.9625
2022,0,5,0.9625
2573,4,2,0.9625
777,3,5,0.9625
3234,3,5,0.9625
2996,3,6,0.9625
4366,1,3,0.9625
4347,2,3,0.9625
3283,1,6,0.9625
1054,1,0,0.9625
2012,2,3,0.9625
3234,3,2,0.9625
3279,0,5,0.9625
2007,2,0,0.9625
2007,0,5,0.9625
2742,0,3,0.9625
1187,4,1,0.9625
3279,3,1,0.9625
1173,4,1,0.9625
3283,1,0,0.9625
1055,2,6,0.9625
2724,4,6,0.962529
375,4,4,0.962536
375,3,0,0.962536
3429,0,4,0.962536
463,2,2,0.962536
374,0,2,0.962536
2138,1,1,0.962567
1693,2,2,0.962567
4200,3,6,0.962567
353,0,5,0.962567
2473,4,2,0.962567
2115,4,3,0.962567
2433,4,3,0.962567
1693,2,0,0.962567
313,4,4,0.962567
2802,4,4,0.962567
549,2,6,0.962567
3031,4,6,0.962567
303,4,0,0.962567
3590,0,0,0.962567
353,2,5,0.962567
2799,1,3,0.962567
2799,0,5,0.962567
1693,2,6,0.962567
558,2,6,0.962567
4449,0,4,0.962567
4170,4,1,0.962567
621,0,6,0.962567
2278,1,6,0.962567
241,4,4,0.962567
3464,4,5,0.962567
4555,3,4,0.962567
1052,3,6,0.962593
4586,4,6,0.962593
718,2,5,0.962593
3832,3,0,0.962593
967,0,1,0.962593
940,2,5,0.962593
196,0,2,0.962593
1584,2,0,0.962593
4587,4,6,0.962593
779,4,3,0.962593
1171,3,6,0.962593
720,2,4,0.962593
2023,2,3,0.962593
4587,3,1,0.962593
778,0,0,0.962593
2569,0,5,0.962593
3720,0,3,0.962593
720,4,3,0.962593
4604,0,0,0.962593
2764,0,5,0.962593
1171,4,1,0.962593
1182,3,4,0.962593
4995,0,6,0.962617
1394,3,0,0.962644
465,4,3,0.962644
2135,2,2,0.962667
3033,1,2,0.962667
1487,0,6,0.962667
3455,4,5,0.962667
2108,3,1,0.962667
2905,4,6,0.962667
3455,3,3,0.962667
1691,2,2,0.962667
1662,3,1,0.962667
3144,1,3,0.962667
3130,3,4,0.962667
2303,4,6,0.962667
2140,3,4,0.962667
1662,2,0,0.962667
1668,2,0,0.962667
2192,4,3,0.962667
3143,1,3,0.962667
641,0,6,0.962667
239,0,0,0.962667
3963,2,6,0.962667
3455,4,6,0.962667
1858,4,3,0.962667
634,0,6,0.962667
641,0,4,0.962667
2274,2,6,0.962667
4559,2,2,0.962667
634,4,2,0.962667
553,4,4,0.962667
3046,4,4,0.962667
568,1,1,0.962667
545,0,5,0.962667
545,3,1,0.962667
2005,0,5,0.962687
1594,2,0,0.962687
721,3,3,0.962687
721,4,5,0.962687
721,2,4,0.962687
926,2,5,0.962687
807,1,3,0.962687
4046,2,1,0.962687
195,1,2,0.962687
4590,0,5,0.962687
4045,2,1,0.962687
1951,0,4,0.962687
1953,4,4,0.962687
1336,2,1,0.962751
379,3,0,0.962751
3919,0,3,0.962766
4172,2,2,0.962766
233,2,5,0.962766
4446,4,2,0.962766
233,3,5,0.962766
2407,0,6,0.962766
2139,4,3,0.962766
2134,2,2,0.962766
4493,0,2,0.962766
4203,3,6,0.962766
544,3,1,0.962766
3041,0,5,0.962766
352,4,0,0.962766
4445,4,5,0.962766
2407,0,2,0.962766
49,4,3,0.962766
1859,0,1,0.962766
3131,1,6,0.962766
2960,3,4,0.962766
1669,2,0,0.962766
4560,2,2,0.962766
3985,4,3,0.962766
2960,4,2,0.962766
232,3,5,0.962766
3131,1,2,0.962766
2125,1,3,0.962766
3043,0,5,0.962766
3039,4,4,0.962766
2961,2,2,0.962766
2961,4,2,0.962766
2960,1,1,0.962766
2958,4,4,0.962766
2928,3,6,0.962766
2962,4,6,0.962766
674,2,3,0.962766
673,4,0,0.962766
2962,4,2,0.962766
2112,3,1,0.962766
4159,0,0,0.962766
3006,3,4,0.962766
4446,4,5,0.962766
4445,4,2,0.962766
1670,2,0,0.962766
3667,3,1,0.962766
1012,0,0,0.962779
714,0,4,0.962779
4057,0,3,0.962779
715,3,3,0.962779
3319,2,3,0.962779
4040,2,6,0.962779
1170,3,6,0.962779
3282,1,0,0.962779
717,3,3,0.962779
1545,4,2,0.962779
4040,0,4,0.962779
737,2,0,0.962779
804,1,5,0.962779
2571,0,2,0.962779
3319,4,2,0.962779
1169,4,1,0.962779
2008,2,3,0.962779
202,1,2,0.962779
3282,2,2,0.962779
21,2,0,0.962825
4957,3,4,0.962857
1352,3,4,0.962857
4713,0,5,0.962865
3666,3,4,0.962865
4264,0,1,0.962865
4742,3,4,0.962865
554,3,1,0.962865
1652,3,1,0.962865
3582,4,5,0.962865
2305,3,6,0.962865
2263,4,4,0.962865
829,2,0,0.962865
3984,3,2,0.962865
4488,0,2,0.962865
2790,2,5,0.962865
2304,3,6,0.962865
2305,1,1,0.962865
1695,0,0,0.962865
3136,3,4,0.962865
3475,4,5,0.962865
4258,1,4,0.962865
3132,0,5,0.962865
4193,3,5,0.962865
3149,1,3,0.962865
3136,1,6,0.962865
3132,3,3,0.962865
3040,3,6,0.962865
1485,2,2,0.962865
2308,3,6,0.962865
1652,1,5,0.962865
3137,0,1,0.962865
4673,3,4,0.962865
4192,3,6,0.962865
4488,4,2,0.962865
4192,3,2,0.962865
4535,3,6,0.962865
2472,2,1,0.962865
1870,2,2,0.962865
3149,2,4,0.962865
1301,4,1,0.962865
3137,3,6,0.962865
4673,1,5,0.962865
4264,0,6,0.962865
4540,1,1,0.962865
828,3,2,0.962865
3148,3,3,0.962865
2020,4,2,0.962871
2020,3,6,0.962871
1965,1,3,0.962871
1958,4,4,0.962871
1597,2,0,0.962871
1921,1,0,0.962871
2010,2,3,0.962871
1957,3,2,0.962871
723,3,3,0.962871
755,4,5,0.962871
716,0,5,0.962871
1965,0,4,0.962871
1588,1,2,0.962871
1967,3,5,0.962871
3994,1,0,0.962963
2493,3,0,0.962963
3594,0,0,0.962963
1642,1,2,0.962963
4279,1,2,0.962963
2294,3,6,0.962963
3836,2,6,0.962963
2009,2,1,0.962963
2009,2,3,0.962963
564,2,4,0.962963
3864,0,5,0.962963
633,2,2,0.962963
4740,3,4,0.962963
3691,4,3,0.962963
1829,0,6,0.962963
1803,4,0,0.962963
110,0,2,0.962963
110,4,0,0.962963
3146,1,3,0.962963
4135,0,1,0.962963
402,0,6,0.962963
2431,0,6,0.962963
182,4,3,0.962963
2280,1,6,0.962963
1697,2,0,0.962963
3663,2,1,0.962963
1587,1,2,0.962963
1568,3,4,0.962963
4025,3,1,0.962963
3004,4,6,0.962963
756,4,5,0.962963
2963,3,4,0.962963
269,1,1,0.962963
2959,1,1,0.962963
4672,3,5,0.962963
4775,3,2,0.962963
4050,0,4,0.962963
2791,3,6,0.962963
4190,3,5,0.962963
4979,0,0,0.962963
1354,4,5,0.962963
2568,0,5,0.962963
4987,2,2,0.962963
4769,3,6,0.962963
4716,0,5,0.962963
2568,3,3,0.962963
1279,1,2,0.962963
4043,0,3,0.962963
109,4,0,0.962963
4987,4,6,0.962963
1256,3,4,0.962963
4841,4,4,0.962963
3004,4,4,0.962963
2294,4,4,0.962963
564,2,6,0.962963
1549,0,0,0.962963
784,3,5,0.962963
1450,4,0,0.962963
3834,1,1,0.962963
178,2,3,0.963054
2549,2,3,0.963054
2014,0,5,0.963054
1956,0,4,0.963054
3838,2,6,0.963054
3845,2,6,0.963054
774,0,2,0.963054
1968,3,5,0.963054
2684,4,4,0.963054
930,2,5,0.963054
1596,2,0,0.963054
3995,3,2,0.963061
3012,3,6,0.963061
3012,4,0,0.963061
4704,4,5,0.963061
4256,1,4,0.963061
3908,3,6,0.963061
4637,3,2,0.963061
2123,3,1,0.963061
2788,0,0,0.963061
3470,1,0,0.963061
632,0,6,0.963061
3587,4,5,0.963061
1799,2,4,0.963061
4636,1,5,0.963061
3909,0,4,0.963061
1799,3,1,0.963061
3587,3,1,0.963061
4771,3,6,0.963061
267,1,1,0.963061
4739,3,4,0.963061
4263,3,6,0.963061
1108,3,6,0.963061
832,3,3,0.963061
4636,3,1,0.963061
4553,0,5,0.963061
692,0,5,0.963061
4561,3,6,0.963061
4205,3,6,0.963061
3424,4,5,0.963068
1407,2,4,0.963068
1991,3,6,0.963145
184,0,1,0.963145
1949,4,4,0.963145
3843,1,6,0.963145
757,0,5,0.963145
785,2,0,0.963145
798,1,3,0.963145
1550,0,0,0.963145
2751,3,4,0.963145
2751,2,5,0.963145
2754,3,4,0.963145
4772,3,6,0.963158
3009,3,4,0.963158
277,4,1,0.963158
4309,0,0,0.963158
2789,2,5,0.963158
4262,3,1,0.963158
4482,4,2,0.963158
1643,4,2,0.963158
1650,1,5,0.963158
1700,2,0,0.963158
2193,3,2,0.963158
4315,4,2,0.963158
273,1,2,0.963158
296,3,2,0.963158
1523,2,2,0.963158
3008,3,6,0.963158
3005,4,6,0.963158
3461,4,6,0.963158
4262,0,6,0.963158
2143,0,5,0.963158
1696,2,5,0.963158
555,0,5,0.963158
2787,4,4,0.963158
685,0,6,0.963158
685,3,6,0.963158
4639,0,5,0.963158
1258,4,6,0.963158
4457,1,2,0.963158
4536,3,6,0.963158
3009,4,6,0.963158
4461,4,5,0.963158
1627,4,6,0.963158
4487,0,2,0.963158
277,3,6,0.963158
1700,1,1,0.963158
4452,3,3,0.963158
2291,1,1,0.963158
4195,3,2,0.963158
4251,1,4,0.963158
4278,1,2,0.963158
4476,4,2,0.963158
4772,2,2,0.963158
1830,2,4,0.963173
1338,3,2,0.963173
1830,4,0,0.963173
2331,4,5,0.963173
1826,3,4,0.963173
1454,3,4,0.963173
1826,1,1,0.963173
2696,4,3,0.963235
1583,2,1,0.963235
1945,0,5,0.963235
758,4,5,0.963235
203,4,3,0.963235
3837,3,0,0.963235
1945,2,5,0.963235
724,0,4,0.963235
2759,2,6,0.963235
791,0,2,0.963235
3037,1,1,0.963255
3034,3,4,0.963255
2247,2,2,0.963255
4276,0,1,0.963255
1800,2,4,0.963255
1635,4,2,0.963255
4268,1,4,0.963255
1749,4,5,0.963255
4856,4,4,0.963255
1698,0,6,0.963255
1633,0,0,0.963255
3048,4,4,0.963255
3038,4,4,0.963255
4453,3,3,0.963255
1746,2,1,0.963255
4443,0,4,0.963255
4763,2,2,0.963255
2490,2,6,0.963255
2515,3,6,0.963255
4763,3,4,0.963255
4717,4,2,0.963255
4528,2,6,0.963255
4741,4,2,0.963255
1831,2,4,0.963277
483,0,6,0.963277
1453,3,4,0.963277
1831,4,0,0.963277
1447,4,0,0.963277
1447,3,4,0.963277
1446,3,4,0.963277
1445,1,5,0.963277
1445,3,5,0.963277
1429,3,4,0.963277
2824,1,1,0.963277
1446,4,0,0.963277
45,0,2,0.963277
1429,3,5,0.963277
4056,3,1,0.963325
123,2,5,0.963325
1948,4,4,0.963325
928,2,5,0.963325
177,4,5,0.963325
793,0,2,0.963325
760,0,0,0.963325
2672,1,4,0.963325
725,4,0,0.963325
2752,2,5,0.963325
2685,3,4,0.963325
773,3,5,0.963325
1716,4,5,0.963351
279,1,1,0.963351
2205,4,3,0.963351
4646,2,1,0.963351
1801,2,2,0.963351
4846,2,3,0.963351
3459,4,6,0.963351
3790,1,4,0.963351
4669,0,0,0.963351
1713,2,5,0.963351
1794,0,6,0.963351
4456,4,5,0.963351
1793,2,4,0.963351
682,3,6,0.963351
4735,3,5,0.963351
3779,0,3,0.963351
2293,4,4,0.963351
4669,3,5,0.963351
76,0,0,0.963351
4646,3,5,0.963351
2513,2,6,0.963351
2513,3,6,0.963351
1113,2,6,0.963351
4889,1,2,0.963351
4735,1,5,0.963351
1113,1,3,0.963351
1796,4,6,0.963351
4632,3,1,0.963351
51,0,6,0.963351
4752,3,2,0.963351
1701,1,1,0.963351
2769,0,5,0.963351
4744,3,5,0.963351
507,0,0,0.96338
1351,4,4,0.96338
3432,2,0,0.96338
2820,4,4,0.96338
1417,1,3,0.96338
2665,0,3,0.963415
2566,0,2,0.963415
727,2,5,0.963415
1946,4,5,0.963415
727,0,4,0.963415
2739,0,3,0.963415
1946,3,2,0.963415
2566,3,3,0.963415
2695,4,3,0.963415
792,2,0,0.963415
4302,2,4,0.963446
4311,0,0,0.963446
4634,4,4,0.963446
4301,2,3,0.963446
2188,3,2,0.963446
3809,3,0,0.963446
3778,0,0,0.963446
4696,3,5,0.963446
1795,0,6,0.963446
1718,4,3,0.963446
834,1,2,0.963446
834,0,0,0.963446
696,2,3,0.963446
4666,3,4,0.963446
1797,3,1,0.963446
4311,4,2,0.963446
4697,3,4,0.963446
1797,2,4,0.963446
700,2,3,0.963446
4544,0,5,0.963446
4223,3,2,0.963446
4865,0,4,0.963446
1745,4,1,0.963446
4634,3,1,0.963446
1745,1,2,0.963446
1795,4,6,0.963446
4562,2,2,0.963446
1797,1,0,0.963446
4994,2,0,0.96347
1458,2,1,0.963483
1415,3,4,0.963483
1469,3,3,0.963483
592,1,1,0.963483
